,koi_pdisposition,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_teq,koi_insol,koi_dor,koi_num_transits,koi_steff,koi_slogg,koi_srad,koi_smass
205,1,0.706,2.3734,439.0,0.020531999999999998,5.25789,1.42,418.0,7.24,49.4,67.0,4261.0,4.641,0.633,0.64
206,0,1.223,5.0683,401.1,0.242511,0.00762,63.66,1399.0,904.92,3.15,125.0,6200.0,3.8,2.404,1.333
207,1,0.926,5.073,1200.7,0.040151,0.16337000000000002,3.16,487.0,13.34,16.88,56.0,4919.0,4.566,0.721,0.697
208,1,0.833,3.784,298.5,0.017836,0.20633,2.54,1145.0,406.25,7.71,214.0,5945.0,4.213,1.302,1.009
209,1,0.537,3.035,1254.9,0.033023000000000004,2.1532299999999998,3.2,720.0,63.68,23.0,128.0,5121.0,4.457,0.888,0.822
210,1,0.836,1.1757,299.2,0.018305000000000002,4.07984,1.78,992.0,229.37,15.04,320.0,5121.0,4.457,0.888,0.822
211,1,0.899,5.012,549.4,0.025379,0.039939999999999996,2.66,1139.0,398.0,3.45,279.0,6007.0,4.457,0.961,0.968
212,0,0.942,6.703,1590.7,0.046289,0.02282,4.68,878.0,140.57,4.238,172.0,5811.0,4.521,0.926,1.036
213,1,0.731,7.558,3136.4,0.055361,1.9593200000000002,4.53,236.0,0.73,174.7,7.0,5067.0,4.585,0.75,0.789
214,0,1.091,2.1958,24905.0,0.327759,0.7277899999999999,21.58,1109.0,357.16,5.28,685.0,5209.0,4.657,0.603,0.602
215,1,0.001,2.11275,37492.0,0.172543,3.89722,12.04,929.0,175.76,11.4204,499.0,4820.0,4.667,0.639,0.699
216,1,0.049,2.8979,3036.1,0.048952999999999997,3.7665699999999998,4.16,686.0,52.32,26.081,144.0,5097.0,4.5969999999999995,0.779,0.891
217,1,0.0,3.8757,507.3,0.020288,1.7747400000000002,3.13,927.0,174.81,23.181,116.0,5644.0,4.162,1.411,1.053
218,1,0.497,2.8364,1382.4,0.034376,5.64738,2.92,530.0,18.65,50.0,59.0,5097.0,4.5969999999999995,0.779,0.891
219,1,0.252,1.9616,516.3,0.020396,3.61764,1.74,970.0,209.79,12.86,386.0,5097.0,4.5969999999999995,0.779,0.891
220,1,0.192,2.312,1333.6,0.03347,5.73059,1.72,453.0,9.9,26.89,168.0,3713.0,4.779,0.47,0.484
221,1,0.014,4.3224,759.2,0.025158,1.3593899999999999,1.29,395.0,5.74,21.878,112.0,3713.0,4.779,0.47,0.484
222,1,0.228,2.6333,767.3,0.025412,9.69398,1.3,328.0,2.74,60.9,55.0,3713.0,4.779,0.47,0.484
223,1,0.712,2.5242,620.5,0.024437999999999998,1.56072,2.45,905.0,158.11,16.55,181.0,5849.0,4.5169999999999995,0.919,1.014
224,0,0.908,0.9967,1823.5,0.047993,1.32454,4.14,1620.0,1635.2,4.12,668.0,5472.0,4.499,0.79,0.718
225,1,0.069,2.07004,16053.0,0.114124,11.620610000000001,10.51,770.0,83.21,36.466,153.0,5332.0,4.5,0.843,0.821
226,1,0.018,4.2024099999999995,6911.1,0.076211,1.14941,8.95,986.0,223.19,15.8546,168.0,6214.0,4.442,1.076,1.169
227,1,0.862,5.344,936.1,0.032174,0.1029,3.52,876.0,139.21,8.17,135.0,6063.0,4.47,1.001,1.079
228,1,0.075,7.41287,9065.2,0.08815,0.47367,13.16,911.0,163.04,19.986,75.0,6823.0,4.308,1.367,1.386
229,1,0.811,2.2083,6465.7,0.08251900000000001,3.68779,4.87,432.0,8.22,31.62,110.0,3950.0,4.721,0.541,0.563
230,1,0.658,6.7904,7958.7,0.086015,1.4597200000000001,4.78,226.0,0.62,81.6,18.0,3960.0,4.746,0.509,0.526
231,1,0.344,4.2362,6932.3,0.077106,0.59565,6.96,998.0,234.28,9.24,271.0,5865.0,4.563,0.827,0.914
232,1,0.69,1.6485,724.2,0.026289,1.85398,1.85,931.0,177.19,7.83,603.0,4500.0,4.656000000000001,0.646,0.71
233,1,0.063,3.95,942.5,0.026973,4.12204,1.9,400.0,6.04,55.43,48.0,4500.0,4.656000000000001,0.646,0.71
234,1,0.008,3.7727,252.1,0.014487,2.08259,2.57,1008.0,244.3,26.076,108.0,5869.0,4.024,1.626,1.019
235,0,0.028,3.8636,12861.0,0.10287,0.8699,10.95,1101.0,347.06,9.6337,303.0,5600.0,4.368,0.975,0.811
236,1,0.043,4.0374,2590.7,0.045252,2.3719200000000003,4.14,598.0,30.14,32.1,83.0,5191.0,4.564,0.837,0.937
237,1,0.03,2.9785,1328.5,0.032418,2.2170099999999997,2.96,819.0,106.44,16.707,205.0,5191.0,4.564,0.837,0.937
238,1,0.437,2.0778,14281.0,0.11123,2.08526,13.12,1497.0,1183.18,7.743,650.0,5855.0,4.393,1.08,1.049
239,1,0.09,2.4517,1897.8,0.040132999999999995,6.22573,2.23,460.0,10.59,31.55,135.0,3906.0,4.73,0.509,0.508
240,1,0.351,2.153,1037.4,0.029936,3.9748699999999997,1.66,569.0,24.75,17.77,256.0,3906.0,4.73,0.509,0.508
241,1,0.02,6.5093,366.0,0.01746,0.6837300000000001,2.48,771.0,83.56,25.344,64.0,5945.0,4.213,1.302,1.009
242,1,0.886,4.154,1432.1,0.040437,0.38566,2.25,362.0,4.05,20.2,63.0,3906.0,4.73,0.509,0.508
243,1,0.334,2.1764,807.6,0.025862,5.31573,1.16,429.0,8.01,24.23,186.0,3561.0,4.855,0.411,0.44
244,1,0.001,1.8177,509.2,0.020275,4.9442,0.91,554.0,22.19,14.19,398.0,3561.0,4.855,0.411,0.44
245,1,0.115,2.4714,756.1,0.02471,9.068539999999999,1.11,332.0,2.86,48.38,82.0,3561.0,4.855,0.411,0.44
246,1,0.791,3.048,1309.7,0.036594999999999996,1.23716,4.56,833.0,113.75,23.2,90.0,5942.0,4.327,1.142,1.009
247,1,0.93,2.5833,538.6,0.026123,0.17115,2.85,1182.0,461.07,5.33,328.0,6077.0,4.471,0.999,1.077
248,1,0.964,8.593,685.4,0.031397,0.06931,3.43,401.0,6.09,34.3,13.0,6077.0,4.471,0.999,1.077
249,1,0.21,2.9993,1675.6,0.036302999999999995,3.5457300000000003,2.34,499.0,14.66,28.05,122.0,4201.0,4.6819999999999995,0.591,0.609
250,1,0.644,1.915,362.3,0.018246000000000002,3.93143,1.18,587.0,28.06,21.0,192.0,4201.0,4.6819999999999995,0.591,0.609
251,1,0.093,3.23015,17859.0,0.121652,1.4346700000000001,10.55,1016.0,251.48,10.812,329.0,5655.0,4.581,0.794,0.886
252,1,0.649,3.1646,581.6,0.023262,0.52154,1.87,1010.0,246.29,7.47,343.0,5662.0,4.61,0.738,0.813
253,1,0.045,5.083,895.5,0.026274000000000002,2.91697,1.85,349.0,3.49,64.94,28.0,4500.0,4.656000000000001,0.646,0.71
254,1,0.649,2.2618,575.8,0.023024,1.6723400000000002,1.62,728.0,66.47,12.35,272.0,4500.0,4.656000000000001,0.646,0.71
255,1,0.714,2.4283,634.1,0.024778,2.39146,1.75,559.0,23.11,23.6,119.0,4500.0,4.656000000000001,0.646,0.71
256,0,0.949,3.2496,1692.9,0.047975,0.13022,4.33,950.0,192.74,6.137,230.0,5865.0,4.563,0.827,0.914
257,1,0.45,2.5882,867.0,0.026979000000000003,2.74384,2.47,782.0,88.23,19.51,186.0,5029.0,4.494,0.838,0.798
258,1,0.653,2.0873,763.3,0.026581,8.12503,2.43,579.0,26.49,51.1,73.0,5029.0,4.494,0.838,0.798
259,1,0.093,2.535,175.2,0.011755,2.20456,1.08,938.0,182.76,12.61,314.0,5029.0,4.494,0.838,0.798
260,1,0.395,4.1575,973.5,0.028718,1.6631099999999999,2.72,655.0,43.57,28.84,76.0,5527.0,4.488,0.866,0.841
261,1,0.839,5.172,1015.8,0.03322,0.4031,3.14,536.0,19.55,26.8,37.0,5527.0,4.488,0.866,0.841
262,1,0.11,2.603,251.3,0.014349,2.35518,1.36,990.0,227.24,14.19,242.0,5527.0,4.488,0.866,0.841
263,1,0.125,4.819,363.4,0.017414,2.4614,3.09,743.0,71.97,50.78,44.0,5869.0,4.024,1.626,1.019
264,1,0.028,4.448,952.5,0.027879,10.359160000000001,2.64,360.0,3.97,175.84,12.0,5527.0,4.488,0.866,0.841
265,1,0.061,3.16114,7912.7,0.080242,1.58315,10.6,1162.0,431.02,12.288,285.0,5560.0,4.246,1.21,0.94
266,0,9.303,3.8449,4147.6,8.358792999999999,2.90473,540.37,438.0,8.71,34.5,84.0,4187.0,4.656000000000001,0.592,0.58
267,1,0.314,2.9804,1151.4,0.030649000000000003,1.63004,2.68,850.0,123.33,13.58,244.0,5198.0,4.5889999999999995,0.801,0.915
268,1,0.095,1.1221,863.7,0.026777,15.93621,2.42,1194.0,480.19,17.37,535.0,5569.0,4.566,0.829,0.928
269,1,0.535,4.301,7163.3,0.07989299999999999,0.57225,9.66,1062.0,301.54,10.84,189.0,6123.0,4.413,1.107,1.159
270,0,1.252,10.0134,1695.0,0.298444,0.00688,24.54,1076.0,317.36,1.5,445.0,5525.0,4.603,0.753,0.843
271,1,0.348,3.2179,16653.0,0.119176,1.18411,13.61,1212.0,508.65,9.763,350.0,6033.0,4.46,1.046,1.153
272,0,0.864,3.183,1030.9,0.033907,0.19330999999999998,3.57,1158.0,425.74,5.34,350.0,5936.0,4.501,0.965,1.075
273,0,0.003,5.04169,23530.0,0.138123,3.7339,13.26,484.0,13.01,66.3614,35.0,5510.0,4.539,0.879,0.973
274,0,0.408,8.30604,59130.0,0.22744299999999998,0.85882,27.22,606.0,31.86,40.039,32.0,6140.0,4.354,1.096,0.989
275,1,0.799,1.8007,1398.2,0.038195,1.4165,3.94,1155.0,421.03,9.37,404.0,5609.0,4.481,0.944,0.983
276,0,0.985,3.0231,969.7,0.046245,0.09306,4.37,952.0,194.18,6.06,202.0,5931.0,4.479,0.866,0.825
277,1,0.062,6.5292,15664.0,0.11168499999999999,1.64307,10.98,472.0,11.74,51.489,30.0,5231.0,4.455,0.9,0.844
278,0,0.203,16.9422,66068.0,0.23682899999999998,0.16218,29.66,549.0,21.4,28.303,28.0,6257.0,4.41,1.147,1.233
279,1,0.751,3.4097,1144.9,0.033652999999999995,1.6665599999999998,2.6,543.0,20.48,34.7,61.0,5481.0,4.629,0.708,0.806
280,1,0.168,3.4366,1110.7,0.029849,2.2433400000000003,2.53,680.0,50.6,23.23,126.0,5196.0,4.593,0.775,0.869
281,1,0.206,4.2309,1506.9,0.034825,2.1057900000000003,2.95,563.0,23.77,33.19,70.0,5196.0,4.593,0.775,0.869
282,1,0.691,1.9012,426.1,0.020134,1.9817900000000002,1.7,949.0,191.78,11.45,330.0,5196.0,4.593,0.775,0.869
283,1,0.933,3.228,697.5,0.030414999999999998,0.11387,2.94,964.0,204.1,5.43,259.0,5431.0,4.457,0.884,0.816
284,0,0.023,11.4813,13494.0,0.10553900000000001,0.25463,20.7,745.0,72.71,24.869,42.0,5855.0,3.9989999999999997,1.796,1.174
285,1,0.001,3.4412,1240.2,0.032147,1.31116,3.13,982.0,219.95,13.174,237.0,5897.0,4.531000000000001,0.891,0.983
286,1,0.938,2.968,1012.6,0.036074,1.08697,4.06,577.0,26.13,44.7,34.0,6225.0,4.45,1.031,1.091
287,0,0.886,4.23479,40293.0,0.243941,1.47871,26.56,700.0,56.84,31.477,69.0,6108.0,4.471,0.997,1.072
288,1,0.032,3.3129,1473.4,0.035047,0.82095,3.82,1273.0,621.92,7.5775,409.0,6007.0,4.47,0.998,1.072
289,0,1.245,3.81881,20953.0,0.436512,1.33386,44.04,652.0,42.8,34.28,56.0,6192.0,4.503,0.924,0.991
290,1,0.433,2.6849,280.1,0.015453999999999999,1.1536600000000001,2.11,1315.0,705.93,8.88,397.0,5553.0,4.221,1.25,0.949
291,1,0.341,3.1915,273.6,0.015116,1.32836,2.06,1097.0,341.48,13.38,218.0,5553.0,4.221,1.25,0.949
292,1,0.271,2.1888,159.6,0.011493000000000001,1.23,1.57,1681.0,1893.42,5.55,719.0,5553.0,4.221,1.25,0.949
293,1,0.646,3.605,307.8,0.016847,0.93471,2.3,897.0,152.75,17.8,100.0,5553.0,4.221,1.25,0.949
294,1,0.041,4.6912,2090.3,0.04092,0.56409,3.18,784.0,89.25,10.3581,176.0,5085.0,4.584,0.712,0.71
295,1,0.079,2.91089,11382.0,0.096067,1.60801,10.43,1145.0,406.6,10.2873,374.0,5524.0,4.421,0.994,0.95
296,0,1.234,3.119,1037.4,0.26965900000000004,0.03494,23.88,1079.0,319.76,2.66,179.0,5450.0,4.552,0.811,0.857
297,1,0.033,2.9183,1539.1,0.035356,2.19595,4.09,1013.0,248.57,15.796,228.0,5561.0,4.362,1.06,0.943
298,1,0.021,3.739,611.3,0.022269999999999998,2.14038,2.58,787.0,90.65,25.93,106.0,5561.0,4.362,1.06,0.943
299,1,0.508,3.895,796.8,0.026327,1.8967,3.05,686.0,52.38,32.8,67.0,5561.0,4.362,1.06,0.943
300,1,0.066,5.1937,1910.5,0.040067,1.40526,5.5,781.0,87.76,31.855,67.0,6035.0,4.22,1.257,0.958
301,1,0.142,6.1998,1719.3,0.038058,1.64062,5.22,615.0,33.82,54.02,32.0,6035.0,4.22,1.257,0.958
302,1,0.147,8.871,1009.6,0.029162999999999998,1.11917,4.0,484.0,12.94,76.88,14.0,6035.0,4.22,1.257,0.958
303,1,0.331,3.8692,234.0,0.014159999999999999,1.2355,1.94,1010.0,246.13,18.21,137.0,6035.0,4.22,1.257,0.958
304,1,0.081,2.4327,2237.0,0.042684,6.23401,2.13,407.0,6.47,30.913,145.0,3582.0,4.8069999999999995,0.458,0.491
305,1,0.009,1.0981,741.7,0.024717,6.2,1.24,893.0,151.14,6.394,1452.0,3582.0,4.8069999999999995,0.458,0.491
306,1,0.566,3.25346,11145.0,0.099444,1.02216,10.62,1008.0,244.42,10.97,274.0,5514.0,4.459,0.978,1.003
307,1,0.256,4.0454,988.4,0.028495,2.62459,2.74,595.0,29.62,39.2,66.0,5537.0,4.5489999999999995,0.88,0.999
308,1,0.035,3.3862,994.5,0.028229,2.34688,3.12,807.0,100.34,23.07,131.0,5344.0,4.365,1.013,0.867
309,1,0.037,1.8955,213.0,0.013092,1.38246,1.45,1710.0,2031.84,4.307,1233.0,5344.0,4.365,1.013,0.867
310,1,0.503,2.336,297.8,0.016046,2.60833,1.78,971.0,210.16,16.51,192.0,5344.0,4.365,1.013,0.867
311,0,0.922,15.735,1896.7,0.050162,0.028380000000000002,39.0,797.0,95.4,25.15,10.0,5047.0,3.0660000000000003,7.119,2.15
312,1,0.965,5.073,446.8,0.025296000000000003,0.02385,3.43,1050.0,287.91,4.37,159.0,5896.0,4.197,1.24,0.884
313,1,1.3,4.529,430.7,0.318792,0.02026,43.17,792.0,93.03,7.28,68.0,5896.0,4.197,1.24,0.884
314,1,0.949,3.282,174.0,0.015253000000000001,0.052579999999999995,2.07,1305.0,686.99,3.69,269.0,5896.0,4.197,1.24,0.884
315,1,0.698,11.649,3020.3,0.053684,0.23661,7.12,485.0,13.09,46.7,13.0,6520.0,4.375,1.215,1.279
316,1,0.068,4.9427,824.9,0.026108999999999997,2.1428599999999998,2.32,538.0,19.83,45.22,46.0,5551.0,4.508,0.812,0.776
317,1,0.1158,23.144,858.1,0.027062,0.61949,3.87,242.0,0.81,288.6,385.00676798860127,6449.0,4.232,1.309,1.063
318,1,0.154,1.6169,195.0,0.012648999999999999,1.45015,1.32,1943.0,3362.71,3.315,1945.0,5630.0,4.505,0.954,1.064
319,1,0.185,1.1784,574.4,0.022075,38.44106,1.84,839.0,117.5,47.85,144.0,5757.0,4.5969999999999995,0.762,0.865
320,0,1.2962,3.539,186.7,0.307625,0.21525,35.74,2562.0,10177.11,1.312,1197.0,6167.0,4.444,1.064,1.149
321,0,1.246,0.8689600000000001,1973.3,0.305894,0.78464,59.56,3000.0,19256.81,1.814,1765.0,5075.0,3.892,1.783,0.905
322,0,1.02,2.78458,18541.0,0.235723,1.31266,23.6,860.0,129.45,18.92,134.0,6113.0,4.512,0.917,0.997
323,0,0.968,38.1939,128.4,0.013299,0.00095,5.06,2259.0,6152.88,1.0276,233.0,6980.0,3.577,3.482,1.671
324,0,0.994,1.8248,4511.7,0.110483,2.95602,13.66,804.0,98.77,36.322,76.0,6224.0,4.33,1.132,0.998
325,1,0.06,1.7376,673.5,0.023066999999999997,6.8428,34.39,3145.0,23135.72,17.92,335.0,4813.0,2.472,13.652,2.016
326,1,1.263,1.8621,1495.8,0.30191799999999996,0.20415999999999998,133.56,5862.0,277887.7,1.452852,2003.0,8523.0,3.5589999999999997,4.051,2.166
327,0,1.226,2.1441,747.5,0.255581,0.164,23.61,2073.0,4391.51,1.337,2034.0,5582.0,4.497,0.846,0.819
328,0,1.258,4.0541,598.2,0.282709,0.03107,27.85,1610.0,1595.19,1.408,1027.0,5758.0,4.475,0.902,0.887
329,0,0.735105477665469,6.7,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
330,0,1.228,9.083,113.8,0.237273,0.00596,23.35,1312.0,701.68,1.272,531.0,5948.0,4.508,0.901,0.954
331,0,2.641,2.0911,433.2,1.654364,0.13115,403.59,2404.0,7903.84,3.92,454.0,8090.0,4.002,2.234,1.828
332,1,0.652,11.1899,3487.5,0.056891,0.77776,7.67,333.0,2.92,127.6,7.0,5873.0,4.293,1.235,1.092
333,0,0.216,0.8774,321.5,0.016162,10.9848,1.25,1372.0,838.42,7.72,1503.0,4768.0,4.628,0.711,0.815
334,0,0.708,2.924,248.0,0.015428,0.75629,7.47,1964.0,3518.78,10.99,188.0,5772.0,3.364,4.434,1.657
335,1,0.097,3.6379,443.3,0.019228,1.36184,2.47,1037.0,273.78,15.83,180.0,6049.0,4.353,1.176,1.14
336,1,0.533,4.158,178.5,0.012587000000000001,1.1984700000000001,1.62,803.0,98.51,25.3,79.0,6049.0,4.353,1.176,1.14
337,0,1.169,4.32,250.2,0.184858,0.061360000000000005,17.12,1922.0,3248.17,1.201,1836.0,5901.0,4.553,0.848,0.938
338,1,0.806,3.9835,640.9,0.026104000000000002,0.64877,13.92,1171.0,443.58,23.1,72.0,4941.0,3.3169999999999997,4.885,1.808
339,0,0.736,4.256,186.2,0.013481,0.06501,3.22,2863.0,15822.49,1.442,1438.0,6215.0,3.8489999999999998,2.188,1.233
340,0,0.715,3.442,118.6,0.010693000000000001,0.16877,1.19,1572.0,1448.05,3.33,527.0,6253.0,4.415,1.015,0.975
341,1,0.7127,9.408,1474.9,0.037707,564.8994799999999,2.99,25.0,0.0,79614.0,385.00676798860127,4500.0,4.572,0.726,0.717
342,1,0.283,13.566,145.1,0.010989,0.09773,1.78,688.0,53.09,17.28,34.0,5676.0,4.1,1.487,1.016
343,1,0.337,1.82542,30222.0,0.159864,3.77736,8.78,753.0,76.1,9.2,662.0,3807.0,4.762,0.503,0.534
344,1,0.042,4.3045,372.2,0.017825999999999998,1.46058,8.25,1768.0,2310.43,23.6858,103.0,7221.0,3.488,4.24,2.018
345,0,0.766,5.9957,4399.1,0.066285,0.07842,7.48,1170.0,442.78,4.455,287.0,6013.0,4.381,1.033,0.938
346,1,0.005,3.8417,42.2,0.006005,1.18707,2.78,2101.0,4601.71,15.658,166.0,7221.0,3.488,4.24,2.018
347,1,0.46,10.5616,195.6,0.013111000000000001,0.28176,2.52,675.0,49.16,34.9,26.0,6247.0,4.016,1.762,1.174
348,1,0.893,3.5599,68.9,0.008919,0.06279,1.69,1784.0,2388.98,2.95,486.0,6202.0,4.026,1.733,1.162
349,0,1.197,6.7507,26900.0,0.418905,0.63883,78.54,737.0,69.62,45.4,27.0,7240.0,4.178,1.717,1.62
350,0,1.213,3.158,570.6,0.240197,0.0241,14.71,684.0,51.85,2.46,398.0,3995.0,4.71,0.561,0.582
351,0,0.113,1.0801,324.6,0.016596,3.7661300000000004,1.45,2069.0,4349.62,3.802,2543.0,5791.0,4.575,0.802,0.889
352,1,0.412,1.4647,340.9,0.016909,2.78725,1.41,1331.0,740.47,6.19,1061.0,5041.0,4.5760000000000005,0.766,0.807
353,1,0.62,3.1702,393.1,0.019,0.95531,2.01,985.0,222.91,13.26,196.0,6061.0,4.486000000000001,0.97,1.05
354,0,1.276,4.9658,2121.9,0.32660300000000003,0.03132,67.37,1303.0,681.39,4.99,155.0,6266.0,3.923,1.889,1.089
355,1,0.136,2.3155,154.9,0.011027,1.0303799999999999,5.88,2740.0,13331.51,4.913,877.0,4941.0,3.3169999999999997,4.885,1.808
356,1,0.639,2.5755,223.4,0.014280000000000001,1.01229,7.62,1941.0,3354.56,9.74,270.0,4941.0,3.3169999999999997,4.885,1.808
357,0,0.735105477665469,7.46,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
358,1,0.314,4.49,270.7,0.015161,0.7347600000000001,1.59,890.0,148.62,14.36,155.0,5982.0,4.493,0.96,1.047
359,0,0.69,3.733,399.6,0.019462,0.70563,1.81,770.0,83.13,15.78,124.0,5699.0,4.553,0.853,0.95
360,1,0.963,3.0454,1428.2,0.046113999999999995,0.27583,5.24,848.0,122.34,13.815,100.0,6276.0,4.405,1.041,1.001
361,0,1.145,2.5903,17971.0,0.335281,0.5463,25.89,1027.0,263.55,6.81,399.0,5534.0,4.629,0.707,0.786
362,0,0.785,9.0419,15304.0,0.124793,0.03205,16.91,1347.0,778.45,3.3925,222.0,6715.0,4.3469999999999995,1.241,1.256
363,0,1.018,5.9885,36348.0,0.317877,0.34879,56.44,932.0,177.96,16.12,73.0,5751.0,4.0280000000000005,1.626,1.028
364,0,0.663,11.1711,18848.0,0.132704,0.16352,11.36,459.0,10.49,21.884,39.0,5114.0,4.522,0.784,0.746
365,0,1.224,2.0141,2779.3,0.29039899999999996,0.18359,33.65,2090.0,4500.59,1.603,1031.0,5555.0,4.375,1.061,0.975
366,0,1.203,7.012,1349.1,0.250431,0.02376,430.99,4903.0,136609.48,1.32,996.0,4283.0,2.012,15.76,0.931
367,0,1.228,24.249,867.5,0.258011,0.00045999999999999996,71.39,1139.0,397.48,2.06,59.0,6362.0,3.761,2.534,1.352
368,0,1.187,3.2797,625.6,0.21994899999999998,0.03017,2436.69,6421.0,401588.95,3.11,307.0,3598.0,0.65,101.451,1.679
369,0,1.272,2.6897,2144.4,0.321419,0.96115,68.02,905.0,158.41,48.9,28.0,8214.0,4.104,1.938,1.737
370,0,0.0303,3.686,32.8,0.0051259999999999995,0.68781,2.98,2203.0,5563.95,8.34,385.00676798860127,5066.0,3.122,5.324,1.372
371,0,0.003,5.5605,633.1,0.022007,0.09265,1.56,1053.0,290.51,2.316007,846.0,4506.0,4.626,0.651,0.654
372,1,0.728,12.249,4158.1,0.063536,0.14489000000000002,12.1,588.0,28.2,32.7,21.0,6038.0,4.082,1.744,1.341
373,1,0.202,4.645,568.9,0.021838999999999997,1.44107,2.54,755.0,76.66,28.06,82.0,5839.0,4.327,1.067,0.881
374,1,0.077,3.529,246.8,0.014341,1.3620700000000001,1.67,1022.0,258.41,15.0,193.0,5839.0,4.327,1.067,0.881
375,1,0.027,7.358,507.8,0.02055,1.52524,2.39,476.0,12.14,71.85,16.0,5839.0,4.327,1.067,0.881
376,1,0.67,3.198,447.8,0.020505000000000002,5.0679,2.39,554.0,22.21,79.3,26.0,5839.0,4.327,1.067,0.881
377,1,0.286,1.7086,196.0,0.012766,1.9393799999999999,1.54,1741.0,2174.33,5.358,1094.0,5553.0,4.32,1.107,0.933
378,1,0.061,8.733,570.3,0.021892,0.50837,2.33,566.0,24.27,33.74,34.0,6085.0,4.4510000000000005,0.973,0.976
379,1,0.014,4.6142,414.5,0.018556,2.35284,2.48,695.0,55.1,43.73,51.0,5952.0,4.287,1.225,1.059
380,1,0.058,6.536,503.0,0.020442,2.66615,2.73,471.0,11.59,99.38,17.0,5952.0,4.287,1.225,1.059
381,0,1.195,2.926,400.9,0.216054,0.03036,25.2,986.0,223.84,4.3,186.0,5766.0,4.363,1.068,0.96
382,1,0.091,6.0175,270.6,0.014939,0.52036,2.03,866.0,132.94,16.683,100.0,5765.0,4.236000000000001,1.242,0.968
383,0,0.937,4.211,4843.9,0.082423,0.20239000000000001,8.96,853.0,125.21,10.975,99.0,6122.0,4.471,0.996,1.07
384,0,0.943,3.5734,1916.2,0.051164,0.05039,5.09,1392.0,884.12,2.1435,699.0,5778.0,4.531000000000001,0.911,1.028
385,0,1.253,1.8592,2547.4,0.316337,0.21186999999999998,19.0,1177.0,451.42,1.654,2107.0,3920.0,4.7,0.55,0.554
386,0,1.27,1.8946,2006.2,0.319369,0.1388,97.27,2636.0,11424.49,2.73,803.0,6261.0,3.6860000000000004,2.789,1.378
387,0,1.298,23.546,3414.4,0.36648400000000003,0.0029,34.14,434.0,8.38,7.8,21.0,5587.0,4.5280000000000005,0.853,0.894
388,1,0.065,8.6388,2894.1,0.049363,0.7830699999999999,7.14,592.0,29.07,48.249,27.0,6198.0,4.237,1.324,1.101
389,0,0.9848,7.694,780.4,0.039041,0.00619,7.41,1482.0,1141.57,2.56,385.00676798860127,7443.0,4.166,1.739,1.616
390,1,0.374,1.5693,790.1,0.025717,8.164710000000001,2.29,942.0,186.31,19.94,313.0,5296.0,4.5760000000000005,0.815,0.911
391,0,0.242,2.231,260.5,0.014608000000000001,1.47264,1.42,1311.0,696.4,6.784,534.0,5346.0,4.44,0.892,0.799
392,1,0.377,3.0472,517.6,0.020743,2.08567,1.92,782.0,88.36,19.48,166.0,5251.0,4.494,0.849,0.821
393,1,0.015,7.158,445.9,0.018858,1.8496099999999998,1.75,372.0,4.53,82.69,19.0,5251.0,4.494,0.849,0.821
394,1,0.426,2.9254,178.2,0.01238,0.8810600000000001,1.67,1356.0,798.41,8.04,402.0,5873.0,4.293,1.235,1.092
395,0,0.4722,3.568,78.7,0.008278,0.44406999999999996,15.33,3859.0,52428.3,6.38,385.00676798860127,5234.0,2.41,16.959,2.698
396,0,1.246,4.737,1269.9,0.285292,0.0944,38.6,602.0,31.08,18.97,38.0,5589.0,4.1930000000000005,1.239,0.873
397,0,1.1117,10.232,232.5,0.127275,0.008329999999999999,20.42,2154.0,5090.14,1.147,385.00676798860127,7117.0,4.176,1.469,1.18
398,0,0.674,2.8239,36.7,0.005894,0.23184000000000002,0.98,2393.0,7759.2,2.752,1028.0,6802.0,4.103,1.521,1.069
399,0,1.274,5.4126,2931.6,0.335735,0.49638999999999994,40.15,387.0,5.33,82.2,9.0,6148.0,4.346,1.095,0.969
400,1,0.942,1.9826,182.6,0.015686000000000002,0.23091,1.68,1160.0,428.25,5.56,352.0,5751.0,4.447,0.983,0.987
401,1,0.02,6.2877,148.1,0.011202,0.38989,3.51,1422.0,965.62,13.634,118.0,6353.0,3.698,2.867,1.497
402,1,0.993,2.172,205.2,0.022864,0.09167,2.67,1004.0,240.11,6.41,180.0,5973.0,4.371,1.07,0.982
403,0,0.04,2.3145,58.0,0.0068390000000000005,5.02231,0.65,837.0,116.02,24.06,144.0,5370.0,4.494,0.874,0.869
404,1,0.968,3.1188,5372.3,0.103475,4.92398,10.4,366.0,4.26,154.5,13.0,5697.0,4.3919999999999995,0.92,0.76
405,1,0.063,2.4904,1419.6,0.033250999999999996,5.21951,2.01,543.0,20.59,27.56,100.0,4362.0,4.7219999999999995,0.554,0.59
406,1,0.324,3.161,840.0,0.025981999999999998,3.6661900000000003,1.57,454.0,10.08,34.98,57.0,4362.0,4.7219999999999995,0.554,0.59
407,1,0.142,2.335,531.5,0.020401,2.86173,1.23,694.0,54.8,13.82,202.0,4362.0,4.7219999999999995,0.554,0.59
